chr,start,end,width,strand,L,area,beta,stat,pval,qval,index.start,index.end,index.width,mid,direction,is_sig
chr21,17961193,17961773,581,*,4,1.7939053560620362,-1.322307305160765,-4.173629962068491,0.009491801729433445,0.973418827475549,51205,51208,4,17961483,Hypo (ALS<Ctrl),TRUE
chr21,38674896,38674960,65,*,6,2.541082253555868,-1.3955796682533892,-4.171928719117896,0.009527240939375325,0.973418827475549,229680,229685,6,38674928,Hypo (ALS<Ctrl),TRUE
chr21,43777235,43777380,146,*,8,1.4399063584010057,-0.9438414650135065,-4.157997969917046,0.00966309124415253,0.973418827475549,287592,287599,8,43777307,Hypo (ALS<Ctrl),TRUE
chr21,30384892,30386140,1249,*,5,2.5910597518394245,1.8317604293795955,4.1537305628340535,0.009680810849123471,0.973418827475549,142712,142716,5,30385516,Hyper (ALS>Ctrl),TRUE
chr21,10459812,10461249,1438,*,31,6.998027734274762,0.4717507452721428,4.1499882782776725,0.00969853045409441,0.973418827475549,13032,13062,31,10460530,Hyper (ALS>Ctrl),TRUE
chr21,33235029,33235722,694,*,3,0.6942262699610783,1.4417321157171314,4.143925654977752,0.00976940887397817,0.973418827475549,172741,172743,3,33235375,Hyper (ALS>Ctrl),TRUE
chr21,18879996,18881881,1886,*,10,6.819187562723005,-1.311734094010275,-4.133255616421585,0.009863913433823182,0.973418827475549,57399,57408,10,18880938,Hypo (ALS<Ctrl),TRUE
chr21,33727325,33727807,483,*,4,1.3122827045243985,-1.1075349941539583,-4.121423926505953,0.009993857203610073,0.973418827475549,177235,177238,4,33727566,Hypo (ALS<Ctrl),TRUE
chr21,29227946,29228577,632,*,8,3.0225743927605633,1.1132211656551017,4.117299090372166,0.010011576808581014,0.973418827475549,133208,133215,8,29228261,Hyper (ALS>Ctrl),TRUE
chr21,39158668,39158795,128,*,8,3.8669941468368667,1.5100124406985407,4.1160415466709335,0.010011576808581014,0.973418827475549,235257,235264,8,39158731,Hyper (ALS>Ctrl),TRUE
chr21,25053898,25054716,819,*,5,3.292036711971086,1.7212326687599548,4.115957323975458,0.010011576808581014,0.973418827475549,99927,99931,5,25054307,Hyper (ALS>Ctrl),TRUE
chr21,20796649,20796815,167,*,3,1.2971330761851383,1.348749495381694,4.111269159524924,0.010082455228464774,0.973418827475549,70860,70862,3,20796732,Hyper (ALS>Ctrl),TRUE
chr21,21928280,21928317,38,*,3,1.4316495343699158,1.489080084327727,4.110719637029652,0.010082455228464774,0.973418827475549,79073,79075,3,21928298,Hyper (ALS>Ctrl),TRUE
chr21,37710617,37710821,205,*,11,4.533792747726828,-1.2355768523105393,-4.109207522435616,0.010088361763455086,0.973418827475549,220321,220331,11,37710719,Hypo (ALS<Ctrl),TRUE
chr21,36839878,36839893,16,*,3,0.6708092359374052,1.48836430528737,4.108722924847078,0.010088361763455086,0.973418827475549,210466,210468,3,36839885,Hyper (ALS>Ctrl),TRUE
chr21,19894578,19895126,549,*,3,1.897708241286097,1.6030665581088341,4.107245430414864,0.010100174833435713,0.973418827475549,64438,64440,3,19894852,Hyper (ALS>Ctrl),TRUE
chr21,45095296,45095817,522,*,12,6.279564239573352,1.4719619680534912,4.091872896294164,0.010253744743183859,0.973418827475549,304099,304110,12,45095556,Hyper (ALS>Ctrl),TRUE
chr21,27243086,27244003,918,*,3,0.7814368682451204,1.4267678072776564,4.084740303205148,0.010318716628077304,0.973418827475549,118243,118245,3,27243544,Hyper (ALS>Ctrl),TRUE
chr21,42786615,42786663,49,*,5,1.538244402395064,1.1938049207070545,4.082448486331487,0.010377781977980437,0.973418827475549,278662,278666,5,42786639,Hyper (ALS>Ctrl),TRUE
chr21,41711184,41711593,410,*,9,3.0717249303039798,1.1867833165704005,4.077300553797899,0.010419127722912631,0.973418827475549,262602,262610,9,41711388,Hyper (ALS>Ctrl),TRUE
chr21,8789697,8790526,830,*,6,2.335121914597697,-1.377643696735777,-4.071302115576839,0.01049000614279639,0.973418827475549,4964,4969,6,8790111,Hypo (ALS<Ctrl),TRUE
chr21,35391735,35392129,395,*,4,1.7660973332062038,-1.6736260719139027,-4.064883850955007,0.010566791097670463,0.973418827475549,193375,193378,4,35391932,Hypo (ALS<Ctrl),TRUE
chr21,33571369,33571545,177,*,4,1.9189806572835733,1.4209882944544705,4.062019201522463,0.010608136842602655,0.973418827475549,175393,175396,4,33571457,Hyper (ALS>Ctrl),TRUE
chr21,30626097,30626245,149,*,4,2.192115890540907,-1.5195693156847498,-4.047145467482345,0.01086802438217644,0.973418827475549,144467,144470,4,30626171,Hypo (ALS<Ctrl),TRUE
chr21,33238109,33238388,280,*,8,4.293984840313306,1.1900083411645257,4.042306805039729,0.010921183197089259,0.973418827475549,172761,172768,8,33238248,Hyper (ALS>Ctrl),TRUE
chr21,40317753,40317823,71,*,3,0.5739204577555507,1.3158438867717697,4.041995087864312,0.010927089732079573,0.973418827475549,247512,247514,3,40317788,Hyper (ALS>Ctrl),TRUE
chr21,41303694,41303717,24,*,3,2.36874734758087,-1.9783630506365926,-4.026647205696259,0.011157444596701791,0.973418827475549,257449,257451,3,41303705,Hypo (ALS<Ctrl),TRUE
chr21,40618964,40619463,500,*,3,1.6234524538610522,1.4221414906263232,4.025087061970686,0.011157444596701791,0.973418827475549,250450,250452,3,40619213,Hyper (ALS>Ctrl),TRUE
chr21,22861895,22862612,718,*,5,2.9387155961049034,1.4235383648628195,4.020288646814205,0.01124604262155649,0.973418827475549,84122,84126,5,22862253,Hyper (ALS>Ctrl),TRUE
chr21,24514741,24515422,682,*,6,2.601659629974743,-1.0888896238725154,-4.018338675569722,0.011275575296508057,0.973418827475549,95926,95931,6,24515081,Hypo (ALS<Ctrl),TRUE
chr21,25761485,25762365,881,*,6,2.079236511102889,1.2057291329314552,4.017508707126926,0.01128148183149837,0.973418827475549,105092,105097,6,25761925,Hyper (ALS>Ctrl),TRUE
chr21,31111244,31111377,134,*,5,2.7371000213501864,-1.4385748841699075,-4.0052530269255975,0.011435051741246515,0.973418827475549,148379,148383,5,31111310,Hypo (ALS<Ctrl),TRUE
chr21,30201729,30201733,5,*,3,1.1723307435547194,1.4784075222376847,4.002322297156164,0.011464584416198081,0.973418827475549,141358,141360,3,30201731,Hyper (ALS>Ctrl),TRUE
chr21,35061646,35061677,32,*,3,1.1582513777368573,1.825726861252115,4.001061646071892,0.011505930161130275,0.973418827475549,190346,190348,3,35061661,Hyper (ALS>Ctrl),TRUE
chr21,14052896,14053119,224,*,6,1.7581758043613944,-1.5214622141912204,-3.999999999999703,0.011541369371072155,0.973418827475549,24044,24049,6,14053007,Hypo (ALS<Ctrl),TRUE
chr21,13106628,13106674,47,*,5,1.365626121201815,1.8257546574034702,3.999999991807998,0.011559088976043094,0.973418827475549,20128,20132,5,13106651,Hyper (ALS>Ctrl),TRUE
chr21,44912420,44913305,886,*,5,1.764602499494163,-1.825103239518301,-3.9997447939748416,0.011588621650994661,0.973418827475549,301558,301562,5,44912862,Hypo (ALS<Ctrl),TRUE
chr21,20747303,20747421,119,*,8,1.819819653442677,1.0719392872498945,3.992850752586358,0.011683126210839672,0.973418827475549,70521,70528,8,20747362,Hyper (ALS>Ctrl),TRUE
chr21,44701489,44703679,2191,*,19,10.68965391743249,-1.0236848351347196,-3.9891218350724102,0.011724471955771866,0.973418827475549,298645,298663,19,44702584,Hypo (ALS<Ctrl),TRUE
chr21,43760872,43760944,73,*,5,1.128310338863498,1.524656257877078,3.988102624343701,0.011736285025752493,0.973418827475549,287348,287352,5,43760908,Hyper (ALS>Ctrl),TRUE
chr21,18253872,18253878,7,*,3,1.0711578639799595,-0.7899324942911949,-3.97057638467858,0.01200207910031659,0.973418827475549,53184,53186,3,18253875,Hypo (ALS<Ctrl),TRUE
chr21,24524894,24525857,964,*,6,3.3869690533686305,1.2527223886763565,3.970225938057178,0.012007985635306903,0.973418827475549,95995,96000,6,24525375,Hyper (ALS>Ctrl),TRUE
chr21,16724868,16724877,10,*,3,1.294285203537905,1.5789042015755905,3.9658474401412205,0.012114303265132543,0.973418827475549,43956,43958,3,16724872,Hyper (ALS>Ctrl),TRUE
chr21,42435346,42435403,58,*,4,1.2131235607772324,-1.790808705490377,-3.9641432664745486,0.012132022870103483,0.973418827475549,273302,273305,4,42435374,Hypo (ALS<Ctrl),TRUE
chr21,42509372,42509431,60,*,6,0.9216201859417286,1.3693159921421036,3.9613517488337107,0.012167462080045361,0.973418827475549,274265,274270,6,42509401,Hyper (ALS>Ctrl),TRUE
chr21,23533312,23534166,855,*,6,2.2773655124388847,-1.1481842175468264,-3.9495751769959733,0.012332845059774134,0.973418827475549,88661,88666,6,23533739,Hypo (ALS<Ctrl),TRUE
chr21,27346908,27347074,167,*,6,1.869383154019003,1.2082539237559438,3.9458411903411927,0.012386003874686954,0.973418827475549,119013,119018,6,27346991,Hyper (ALS>Ctrl),TRUE
chr21,38514619,38515035,417,*,4,1.9224929257969756,1.5742939019173032,3.9280765923291794,0.012592732599347919,0.973418827475549,227900,227903,4,38514827,Hyper (ALS>Ctrl),TRUE
chr21,27343913,27344358,446,*,4,2.076389871025248,1.521195490294123,3.9252321714412277,0.012622265274299485,0.973418827475549,118998,119001,4,27344135,Hyper (ALS>Ctrl),TRUE
chr21,36077001,36077159,159,*,5,1.9285733789348265,1.8908006773804928,3.915418694062236,0.012699050229173557,0.973418827475549,199876,199880,5,36077080,Hyper (ALS>Ctrl),TRUE
chr21,21740875,21741340,466,*,3,1.0668841301535388,1.5797835575110508,3.9141581698679877,0.012734489439115437,0.973418827475549,77776,77778,3,21741107,Hyper (ALS>Ctrl),TRUE
chr21,46137899,46139696,1798,*,12,5.980103447262697,-1.4423477618459142,-3.890373912679547,0.013006190048669848,0.973418827475549,317402,317413,12,46138797,Hypo (ALS<Ctrl),TRUE
chr21,32520327,32521136,810,*,11,5.4079425821312554,-1.1977109357155782,-3.8812292479608703,0.013124320748476115,0.973418827475549,165396,165406,11,32520731,Hypo (ALS<Ctrl),TRUE
chr21,35605754,35606539,786,*,18,6.673463502306023,0.8843250337307419,3.881169388742763,0.013124320748476115,0.973418827475549,195380,195397,18,35606146,Hyper (ALS>Ctrl),TRUE
chr21,21990102,21990161,60,*,3,1.1564528096632525,-1.5974493852044582,-3.8678489343199995,0.013401927893020839,0.973418827475549,79531,79533,3,21990131,Hypo (ALS<Ctrl),TRUE
chr21,38481639,38482326,688,*,7,2.533837848680371,1.2945591271529495,3.867450678288958,0.013401927893020839,0.973418827475549,227475,227481,7,38481982,Hyper (ALS>Ctrl),TRUE
chr21,30030358,30030548,191,*,4,0.7896775191061494,1.4741015226989607,3.8594216062948026,0.013502338987856164,0.973418827475549,140049,140052,4,30030453,Hyper (ALS>Ctrl),TRUE
chr21,24670977,24671438,462,*,6,3.659248696009695,-1.4450069831674912,-3.8555860684016188,0.013537778197798044,0.973418827475549,97119,97124,6,24671207,Hypo (ALS<Ctrl),TRUE
chr21,39760044,39762012,1969,*,23,5.397313705583314,-0.6158433000913752,-3.8513875738066217,0.013579123942730236,0.973418827475549,242066,242088,23,39761028,Hypo (ALS<Ctrl),TRUE
chr21,24491536,24492170,635,*,3,1.1964126702276785,-1.7722931626808698,-3.8494170131907546,0.013596843547701177,0.973418827475549,95732,95734,3,24491853,Hypo (ALS<Ctrl),TRUE
chr21,26503945,26504324,380,*,3,1.2625756909342598,1.6756380967690343,3.837087422715406,0.013732693852478382,0.973418827475549,112254,112256,3,26504134,Hyper (ALS>Ctrl),TRUE
chr21,13168101,13170298,2198,*,14,5.800195659021109,1.1059118780981538,3.82503572944546,0.013903983367197467,0.973418827475549,20375,20388,14,13169199,Hyper (ALS>Ctrl),TRUE
chr21,44762067,44762971,905,*,4,1.0204008064710297,-1.8347044347891315,-3.8232697136091223,0.01392760950715872,0.973418827475549,299390,299393,4,44762519,Hypo (ALS<Ctrl),TRUE
chr21,39645986,39646088,103,*,5,0.4726815491161359,1.3759082061145202,3.8210433671108643,0.013957142182110287,0.973418827475549,240681,240685,5,39646037,Hyper (ALS>Ctrl),TRUE
chr21,29780548,29782212,1665,*,11,2.7510018258368105,-0.8597663777814814,-3.8176662966544503,0.014010300997023106,0.973418827475549,138090,138100,11,29781380,Hypo (ALS<Ctrl),TRUE
chr21,44572269,44573001,733,*,10,2.2023342019126813,1.058102516693699,3.8173092660894294,0.014022114067003733,0.973418827475549,297255,297264,10,44572635,Hyper (ALS>Ctrl),TRUE
chr21,39494161,39496266,2106,*,12,3.2431664319128384,0.7761914588301658,3.814945463582614,0.014039833671974672,0.973418827475549,239077,239088,12,39495213,Hyper (ALS>Ctrl),TRUE
chr21,32953902,32954782,881,*,12,4.546008732157841,0.9931051881506981,3.8001590544075468,0.014270188536596892,0.973418827475549,169500,169511,12,32954342,Hyper (ALS>Ctrl),TRUE
chr21,23570540,23572503,1964,*,20,4.9439912151495315,-0.7384755818175016,-3.795600641589046,0.014311534281529084,0.973418827475549,88906,88925,20,23571521,Hypo (ALS<Ctrl),TRUE
chr21,39103253,39104927,1675,*,7,2.8552214404144505,1.6523443228616754,3.7953520597251287,0.014311534281529084,0.973418827475549,234629,234635,7,39104090,Hyper (ALS>Ctrl),TRUE
chr21,45632348,45632525,178,*,10,1.082828480540852,-1.244832720725382,-3.7947331914169484,0.01434106695648065,0.973418827475549,311403,311412,10,45632436,Hypo (ALS<Ctrl),TRUE
chr21,13374919,13375159,241,*,3,1.3523470169374185,-1.9178574577839467,-3.792132624197452,0.014382412701412843,0.973418827475549,21275,21277,3,13375039,Hypo (ALS<Ctrl),TRUE
chr21,36992343,36992684,342,*,3,0.876697644760368,1.1915592981375078,3.791722228488276,0.014388319236403156,0.973418827475549,212536,212538,3,36992513,Hyper (ALS>Ctrl),TRUE
chr21,39814499,39818086,3588,*,17,4.180290791816021,-0.8637980304046637,-3.7898190533371174,0.014417851911354723,0.973418827475549,242607,242623,17,39816292,Hypo (ALS<Ctrl),TRUE
chr21,5235975,5236877,903,*,3,0.21812218341032968,1.148847932105162,3.7889323563102675,0.014447384586306289,0.973418827475549,461,463,3,5236426,Hyper (ALS>Ctrl),TRUE
chr21,22048337,22049095,759,*,6,1.3702119250196692,1.1048073674627095,3.7855058824432546,0.014494636866228795,0.973418827475549,79931,79936,6,22048716,Hyper (ALS>Ctrl),TRUE
chr21,33799552,33799555,4,*,3,1.1498806845619325,-1.4660147566626793,-3.7783499196801893,0.014583234891083494,0.973418827475549,177940,177942,3,33799553,Hypo (ALS<Ctrl),TRUE
chr21,42056278,42056435,158,*,11,2.191637577416128,1.1253924739806513,3.777606008222624,0.01459504796106412,0.973418827475549,267979,267989,11,42056356,Hyper (ALS>Ctrl),TRUE
chr21,41564430,41568140,3711,*,48,11.666714801931457,0.6221553277188533,3.776507816395708,0.014600954496054435,0.973418827475549,260570,260617,48,41566285,Hyper (ALS>Ctrl),TRUE
chr21,30582785,30582973,189,*,6,3.748570236209533,-1.2599877143791818,-3.7734506563943713,0.014642300240986627,0.973418827475549,144189,144194,6,30582879,Hypo (ALS<Ctrl),TRUE
chr21,30941269,30942964,1696,*,15,5.238975748149201,0.8028131674160772,3.7729863083348953,0.014642300240986627,0.973418827475549,146810,146824,15,30942116,Hyper (ALS>Ctrl),TRUE
chr21,39164971,39166085,1115,*,11,1.7916940300848372,-0.740924427353972,-3.772819648681478,0.014642300240986627,0.973418827475549,235318,235328,11,39165528,Hypo (ALS<Ctrl),TRUE
chr21,36727278,36727366,89,*,5,0.7804605845035528,1.5975353247287172,3.7717113422894157,0.01466592638094788,0.973418827475549,208747,208751,5,36727322,Hyper (ALS>Ctrl),TRUE
chr21,13928445,13928579,135,*,3,1.4769335267606079,-1.6340475361993771,-3.7629530756324114,0.014884468175589471,0.973418827475549,23289,23291,3,13928512,Hypo (ALS<Ctrl),TRUE
chr21,16595597,16596650,1054,*,9,2.7699330629690357,-1.5486311823890397,-3.7625606664976914,0.014890374710579786,0.973418827475549,43012,43020,9,16596123,Hypo (ALS<Ctrl),TRUE
chr21,31548110,31548709,600,*,12,5.64006635609872,0.912808218004809,3.762344006964701,0.014896281245570098,0.973418827475549,154244,154255,12,31548409,Hyper (ALS>Ctrl),TRUE
chr21,21624551,21624769,219,*,5,2.685127327689952,-1.4743953000266046,-3.7613714915383483,0.014896281245570098,0.973418827475549,76966,76970,5,21624660,Hypo (ALS<Ctrl),TRUE
chr21,16639241,16639337,97,*,6,3.9572927839644727,1.460603698602918,3.7556201100880964,0.014990785805415111,0.973418827475549,43343,43348,6,16639289,Hyper (ALS>Ctrl),TRUE
chr21,14687976,14688257,282,*,3,0.5917112119652522,1.7074339003790968,3.754649635797565,0.015008505410386052,0.973418827475549,28312,28314,3,14688116,Hyper (ALS>Ctrl),TRUE
chr21,45330131,45331171,1041,*,6,1.5589091751201194,1.7452066578865264,3.752776748251151,0.015043944620327931,0.973418827475549,307142,307147,6,45330651,Hyper (ALS>Ctrl),TRUE
chr21,21385650,21385656,7,*,4,2.3734834626666452,-1.2289236831769121,-3.7520679341251517,0.015055757690308558,0.973418827475549,75437,75440,4,21385653,Hypo (ALS<Ctrl),TRUE
chr21,40805778,40805834,57,*,3,1.0565771981969048,1.336484524085856,3.7473429482480176,0.01515026225015357,0.973418827475549,252152,252154,3,40805806,Hyper (ALS>Ctrl),TRUE
chr21,45430778,45430850,73,*,4,1.1409039422566243,1.5219629924319014,3.7438116041981524,0.015209327600056702,0.973418827475549,308754,308757,4,45430814,Hyper (ALS>Ctrl),TRUE
chr21,20020929,20020942,14,*,3,1.5199072956936721,1.3890564356628254,3.741557235008406,0.015286112554930776,0.973418827475549,65344,65346,3,20020935,Hyper (ALS>Ctrl),TRUE
chr21,24010175,24012471,2297,*,18,4.013134672197899,0.6981519683715712,3.736355773218999,0.015380617114775789,0.973418827475549,92455,92472,18,24011323,Hyper (ALS>Ctrl),TRUE
chr21,19487413,19487475,63,*,3,0.6833728412950266,-1.5056655428033445,-3.7290412296874798,0.01549284127959174,0.973418827475549,61594,61596,3,19487444,Hypo (ALS<Ctrl),TRUE
chr21,21790541,21791910,1370,*,11,3.2424806404927478,0.7649822763225611,3.7245205896777995,0.0155637196994755,0.973418827475549,78097,78107,11,21791225,Hyper (ALS>Ctrl),TRUE
chr21,36460845,36461290,446,*,12,4.006456596459195,0.9585093289277528,3.719907852711554,0.015699570004252705,0.973418827475549,205309,205320,12,36461067,Hyper (ALS>Ctrl),TRUE
chr21,19608700,19609506,807,*,7,2.483438933662322,1.3196276748778772,3.71662227897392,0.01572319614421396,0.973418827475549,62423,62429,7,19609103,Hyper (ALS>Ctrl),TRUE
chr21,24224500,24224563,64,*,3,1.0154984930103232,1.1405174911062812,3.7136806083791973,0.015794074564097718,0.973418827475549,93930,93932,3,24224531,Hyper (ALS>Ctrl),TRUE
chr21,13419972,13420126,155,*,4,1.0689522063167907,1.4670593214076106,3.712926542364353,0.015805887634078343,0.973418827475549,21516,21519,4,13420049,Hyper (ALS>Ctrl),TRUE
chr21,11595904,11595913,10,*,3,1.999999998928645,1.5617053397995648,3.712880593103254,0.01581179416906866,0.973418827475549,18191,18193,3,11595908,Hyper (ALS>Ctrl),TRUE
chr21,10664201,10664859,659,*,9,1.6981648049565055,-0.8900850152556753,-3.712269556240402,0.01581770070405897,0.973418827475549,15450,15458,9,10664530,Hypo (ALS<Ctrl),TRUE
chr21,34904843,34905114,272,*,5,0.914583711522174,1.3939438552149357,3.710794420778669,0.01585313991400085,0.973418827475549,188804,188808,5,34904978,Hyper (ALS>Ctrl),TRUE
chr21,35106373,35106508,136,*,6,2.1109215081031705,1.5614138889442035,3.705922615509643,0.015983083683787744,0.973418827475549,190717,190722,6,35106440,Hyper (ALS>Ctrl),TRUE
chr21,36994842,36995156,315,*,19,7.736687416907347,-1.0898791128802148,-3.7043088855318453,0.016018522893729622,0.973418827475549,212569,212587,19,36994999,Hypo (ALS<Ctrl),TRUE
chr21,38008944,38009326,383,*,6,2.5153920046659497,1.3010341476315186,3.704245419326621,0.016018522893729622,0.973418827475549,223110,223115,6,38009135,Hyper (ALS>Ctrl),TRUE
chr21,40915826,40916548,723,*,5,2.8429470437925275,-1.441385255549649,-3.7032803990902066,0.016042149033690875,0.973418827475549,253200,253204,5,40916187,Hypo (ALS<Ctrl),TRUE
chr21,42687539,42688020,482,*,28,3.101569701888248,0.5129292244025718,3.7031886302936683,0.016048055568681188,0.973418827475549,277043,277070,28,42687779,Hyper (ALS>Ctrl),TRUE
chr21,16754636,16755573,938,*,11,3.3351704102545088,-0.8742617301730599,-3.695664494684186,0.01617209280347777,0.973418827475549,44172,44182,11,16755104,Hypo (ALS<Ctrl),TRUE
chr21,33253833,33253904,72,*,5,2.100694462409505,-2.0680965608571067,-3.6900980224232987,0.0163197561782356,0.973418827475549,172927,172931,5,33253868,Hypo (ALS<Ctrl),TRUE
chr21,13493858,13494452,595,*,6,2.3696315169995192,-1.3028849189610068,-3.69001992732624,0.0163197561782356,0.973418827475549,21999,22004,6,13494155,Hypo (ALS<Ctrl),TRUE
chr21,37743502,37743742,241,*,3,1.3996291855323266,1.8279015853185674,3.687258095102468,0.016349288853187167,0.973418827475549,220657,220659,3,37743622,Hyper (ALS>Ctrl),TRUE
